#========================================================================================================																													
#	Gmacs	Main	Data	File	Version	1.1:	BBRKC	Example																					
#	GEAR_INDEX	DESCRIPTION																											
#	1	:	Pot	fishery	retained	catch.																							
#	1	:	Pot	fishery	with	discarded	catch.																						
#	2	:	Trawl	bycatch																									
#	3	:	Trawl	survey																									
#	Fisheries:	1	Pot	"Fishery,"	2	Pot	"Discard,"	3	Trawl	"by-catch,"	4	Tanner bycatch 5 fixed gear																	
#	Surveys:	6	NMFS	Trawl	"Survey,"	7	BSFRF	Survey																					
#========================================================================================================																													
1982	# Start	year																											
2024	# End	year																											
3	# Number of seasons																												
4	# Number of fleets (fishing fleets and surveys)																												
2	# Number of sexes																												
1	# Number of shell condition types																												
2	# Number of maturity types																												
22	# Number of size-classes in the	model																											
3	# Season recruitment occurs																												
3	# Season molting and growth occurs																												
3	# Season to calculate SSB																												
1	# Season for N output																												
# maximum size-class (males then females)																													
22 22																													
#	size_breaks (a	vector	giving	the	break	points	between	size	"intervals,"	dim=nclass+1)																			
25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135							
#	Natural	mortality	per	season	input	type	(1	=	vector	by	"season,"	2	=	matrix	by	season/year)													
1																													
#	Proportion of the total	natural	mortality to be	applied	each	season																							
#0.625 0.00 0.375																													
0.62 0.01 0.37																													
# Fishing fleet	names (delimited with spaces; no spaces in names)																												
Pot_Fishery Trawl_Bycatch																													
# Survey names (delimited with spaces; no spaces in names)																													
NMFS_Trawl_1982 NMFS_Trawl_1989																													
# Are the seasons instantaneous (0) or continuous (1)																													
1 1 1																													
# Input catch data format (0: old; 1:new)																													
0																													
# Number of catch data frames																													
4																													
# Number of rows in each data frame																													
41	41	41	43																										
##		##																											
##	CATCH	DATA																											
##	Type of	"catch: 1 = retained, 2"	"= discard, 0 ="	total																									
##	Units of catch:	"1 = biomass, 2 = numbers"																											
##	for snow Units	are in 1000 mt	for landed & discards.																										
##		##																											
##	Male	retained	pot	fishery	(tonnes)																								
#year	seas	fleet	sex	obs	cv	type	units	mult	effort	discard_mortality																			
1995	2	2	1	2	0	0	100	0.001 0.003 0.001 0.005 0.015 0.03 0.053 0.073 0.095 0.094 0.112 0.101 0.098 0.079 0.065 0.051 0.037 0.035 0.026 0.015 0.009 0.004
1996	2	2	1	2	0	0	100	0 0.001 0.001 0.002 0.002 0.008 0.028 0.06 0.088 0.093 0.084 0.067 0.073 0.088 0.095 0.087 0.072 0.061 0.044 0.027 0.013 0.006
1997	2	2	1	2	0	0	100	0.002 0.006 0.006 0.011 0.008 0.012 0.03 0.052 0.073 0.081 0.073 0.055 0.052 0.054 0.066 0.073 0.082 0.094 0.082 0.054 0.026 0.008
1998	2	2	1	2	0	0	100	0.002 0.002 0.004 0.008 0.007 0.007 0.015 0.026 0.041 0.052 0.056 0.057 0.064 0.086 0.105 0.102 0.102 0.093 0.079 0.055 0.027 0.01
1999	2	2	1	2	0	0	100	0 0.001 0.005 0.008 0.009 0.016 0.032 0.049 0.055 0.058 0.053 0.048 0.053 0.066 0.081 0.086 0.102 0.107 0.091 0.053 0.021 0.006
2000	2	2	1	2	0	0	100	0.002 0.001 0.002 0.004 0.008 0.019 0.032 0.041 0.05 0.064 0.058 0.048 0.047 0.053 0.065 0.083 0.103 0.118 0.105 0.061 0.027 0.008
2001	2	2	1	2	0	0	100	0.001 0.001 0.003 0.002 0.002 0.004 0.016 0.035 0.055 0.07 0.069 0.055 0.05 0.056 0.077 0.091 0.107 0.112 0.097 0.062 0.025 0.009
2002	2	2	1	2	0	0	100	0 0 0.001 0.002 0.004 0.01 0.017 0.022 0.031 0.037 0.045 0.052 0.063 0.087 0.122 0.132 0.125 0.107 0.077 0.043 0.017 0.005
2003	2	2	1	2	0	0	100	0.001 0.044 0.022 0.009 0.004 0.006 0.015 0.029 0.044 0.05 0.051 0.051 0.059 0.069 0.088 0.104 0.107 0.102 0.075 0.047 0.018 0.005
2004	2	2	1	2	0	0	100	0.003 0.004 0.005 0.011 0.023 0.031 0.034 0.051 0.052 0.05 0.05 0.049 0.054 0.062 0.073 0.083 0.082 0.091 0.089 0.061 0.033 0.011
2005	2	2	1	2	0	0	100	0 0.001 0.001 0.003 0.008 0.012 0.016 0.035 0.051 0.054 0.067 0.078 0.081 0.065 0.067 0.069 0.075 0.085 0.089 0.08 0.044 0.018
2006	2	2	1	2	0	0	100	0 0 0 0 0.001 0.003 0.007 0.018 0.028 0.031 0.035 0.048 0.062 0.071 0.088 0.12 0.139 0.138 0.1 0.063 0.033 0.014
2007	2	2	1	2	0	0	100	0 0 0 0.001 0.002 0.005 0.012 0.026 0.036 0.046 0.049 0.064 0.082 0.08 0.096 0.119 0.129 0.106 0.072 0.043 0.022 0.009
2008	2	2	1	2	0	0	100	0 0.001 0 0.001 0.001 0.002 0.007 0.02 0.03 0.034 0.034 0.039 0.046 0.061 0.091 0.141 0.168 0.144 0.094 0.054 0.023 0.009
2009	2	2	1	2	0	0	100	0 0.001 0 0.001 0.001 0.002 0.007 0.017 0.024 0.03 0.039 0.052 0.07 0.093 0.115 0.122 0.126 0.111 0.092 0.061 0.028 0.01
2010	2	2	1	2	0	0	100	0.001 0.003 0.001 0.003 0.006 0.009 0.019 0.032 0.031 0.024 0.029 0.033 0.043 0.061 0.077 0.09 0.102 0.116 0.128 0.109 0.063 0.022
2011	2	2	1	2	0	0	100	0 0.001 0.001 0.006 0.012 0.007 0.013 0.024 0.028 0.027 0.034 0.039 0.039 0.045 0.061 0.081 0.094 0.122 0.132 0.124 0.077 0.031
2012	2	2	1	2	0	0	100	0 0.001 0.001 0.002 0.004 0.015 0.041 0.058 0.044 0.033 0.044 0.053 0.051 0.046 0.06 0.08 0.095 0.1 0.108 0.089 0.053 0.024
2013	2	2	1	2	0	0	100	0.001 0.004 0.002 0.002 0.002 0.004 0.009 0.02 0.024 0.032 0.05 0.064 0.065 0.067 0.093 0.112 0.117 0.107 0.094 0.073 0.042 0.016
2014	2	2	1	2	0	0	100	0.002 0.003 0.002 0.008 0.013 0.01 0.016 0.024 0.033 0.043 0.047 0.049 0.052 0.062 0.09 0.126 0.129 0.106 0.086 0.06 0.032 0.01
2015	2	2	1	2	0	0	100	0.002 0.001 0.005 0.016 0.018 0.019 0.046 0.066 0.051 0.052 0.055 0.068 0.06 0.051 0.054 0.059 0.064 0.058 0.064 0.083 0.073 0.037
2016	2	2	1	2	0	0	100	0.001 0.001 0.003 0.007 0.012 0.021 0.035 0.044 0.043 0.048 0.066 0.073 0.078 0.086 0.09 0.09 0.079 0.065 0.051 0.048 0.039 0.02
2017	2	2	1	2	0	0	100	0.001 0.001 0.006 0.013 0.026 0.033 0.04 0.043 0.041 0.044 0.047 0.052 0.058 0.084 0.101 0.092 0.085 0.077 0.061 0.049 0.034 0.013
2018	2	2	1	2	0	0	100	0 0 0.001 0.003 0.016 0.076 0.15 0.166 0.13 0.105 0.089 0.071 0.053 0.039 0.035 0.024 0.016 0.01 0.006 0.005 0.002 0.001
2019	2	2	1	2	0	0	100	0.003 0.008 0.01 0.014 0.018 0.024 0.044 0.068 0.094 0.116 0.118 0.1 0.093 0.083 0.068 0.055 0.034 0.023 0.014 0.008 0.004 0.002
2020	2	2	1	2	0	0	100	0 0.001 0.002 0.003 0.004 0.012 0.022 0.035 0.041 0.055 0.067 0.098 0.115 0.132 0.134 0.108 0.077 0.051 0.024 0.011 0.005 0.003
2021	2	2	1	2	0	0	100	0.001 0.002 0.004 0.004 0.004 0.004 0.009 0.015 0.023 0.031 0.05 0.088 0.141 0.158 0.155 0.127 0.091 0.053 0.024 0.009 0.004 0.002
2022	2	2	1	2	0	0	100	0.001 0.003 0.005 0.006 0.007 0.012 0.017 0.022 0.025 0.035 0.047 0.064 0.077 0.117 0.156 0.142 0.117 0.082 0.042 0.015 0.004 0.002
2023	2	2	1	2	0	0	100	0.008 0.012 0.025 0.034 0.054 0.063 0.089 0.098 0.075 0.058 0.047 0.043 0.048 0.057 0.067 0.068 0.061 0.045 0.027 0.013 0.006 0.002
2024	2	2	1	2	0	0	100	0 0.009 0.02 0.028 0.081 0.08 0.059 0.06 0.045 0.033 0.034 0.044 0.06 0.065 0.076 0.083 0.079 0.06 0.042 0.027 0.013 0.004
# Survey immature females																													
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1982	1	3	2	2	0	2	100	0.0279	0.0342	0.014	0.0485	0.2125	0.4795	0.1375	0.0326	0.0099	0.0019	4.00E-04	0	0	0	0	0	0	0	0	0	0	0
1983	1	3	2	2	0	2	100	0.2703	0.161	0.026	0.0541	0.1754	0.1442	0.0158	0.0044	2.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	1	3	2	2	0	2	100	0.0934	0.1068	0.0926	0.3017	0.3317	0.05	0.0129	8.00E-04	1.00E-04	2.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
1985	1	3	2	2	0	2	100	0.0912	0.1423	0.1972	0.3366	0.1379	0.0721	0.0153	0.0034	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0
1986	1	3	2	2	0	2	100	0.0332	0.1062	0.1698	0.3212	0.1822	0.112	0.0644	0.0079	0.0023	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
1987	1	3	2	2	0	2	100	0.0058	0.0147	0.1182	0.343	0.2527	0.1515	0.0944	0.0151	0.0039	3.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0
1988	1	3	2	2	0	2	100	0.013	0.0781	0.1301	0.2533	0.2725	0.14	0.0889	0.0194	0.0041	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
1989	1	4	2	2	0	2	100	0.0028	0.017	0.0711	0.2551	0.2757	0.1805	0.1411	0.0484	0.0054	0.0018	7.00E-04	0	0	0	0	0	0	0	0	0	0	0
1990	1	4	2	2	0	2	100	0.0045	0.1064	0.2134	0.1517	0.2111	0.1479	0.1108	0.039	0.0074	0.0072	1.00E-04	0	0	0	0	0	0	0	0	0	0	0
1991	1	4	2	2	0	2	100	0.0807	0.0806	0.0949	0.2116	0.2712	0.1355	0.0709	0.027	0.0014	4.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	4	2	2	0	2	100	0.0506	0.1323	0.1749	0.3419	0.1773	0.0529	0.0409	0.0116	0.0016	1.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0
1993	1	4	2	2	0	2	100	0.0755	0.1487	0.1913	0.3159	0.2053	0.0497	0.0066	0.0024	2.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	1	4	2	2	0	2	100	0.0741	0.1354	0.2411	0.3252	0.1457	0.0477	0.017	0.0046	8.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
1995	1	4	2	2	0	2	100	0.0156	0.0886	0.1905	0.2747	0.3092	0.1032	0.0143	0.0017	6.00E-04	3.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
1996	1	4	2	2	0	2	100	0.0123	0.0074	0.0763	0.2773	0.406	0.1868	0.0313	0.002	5.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
1997	1	4	2	2	0	2	100	0.0096	0.0137	0.0384	0.182	0.471	0.2444	0.0375	0.0024	4.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	1	4	2	2	0	2	100	0.0349	0.0161	0.0351	0.1951	0.3439	0.1759	0.1742	0.0219	4.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
1999	1	4	2	2	0	2	100	0.0898	0.178	0.1323	0.1525	0.2029	0.0929	0.0716	0.0516	0.0218	0.0041	0	0	0	0	0	0	0	0	0	0	0	0
2000	1	4	2	2	0	2	100	0.053	0.0762	0.1469	0.2853	0.2292	0.1393	0.0573	0.0089	0.0018	7.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
2001	1	4	2	2	0	2	100	0.0122	0.0337	0.1464	0.3487	0.0893	0.2244	0.1261	0.0144	0.0039	2.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
2002	1	4	2	2	0	2	100	0.0278	0.0769	0.0965	0.2037	0.2157	0.2532	0.1152	0.0088	5.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	4	2	2	0	2	100	0.0556	0.1349	0.1017	0.2487	0.2513	0.1351	0.0509	0.0067	6.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
2004	1	4	2	2	0	2	100	0.0267	0.2492	0.4096	0.1616	0.1138	0.029	0.0056	9.00E-04	4.00E-04	2.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
2005	1	4	2	2	0	2	100	0.0112	0.0513	0.077	0.2499	0.3247	0.2117	0.0549	0.0162	0.0018	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
2006	1	4	2	2	0	2	100	0.0336	0.0613	0.1478	0.2971	0.1571	0.1015	0.1334	0.0594	0.0051	0.0025	9.00E-04	0	0	0	0	0	0	0	0	0	0	0
2007	1	4	2	2	0	2	100	0.0054	0.0134	0.0382	0.09	0.3	0.3512	0.1688	0.0263	0.0047	0.001	3.00E-04	0	1.00E-04	0	0	0	0	0	0	0	0	0
2008	1	4	2	2	0	2	100	0.0828	0.132	0.0774	0.1573	0.1651	0.2078	0.1158	0.029	0.0081	8.00E-04	1.00E-04	0	1.00E-04	0	0	0	0	0	0	0	0	0
2009	1	4	2	2	0	2	100	0.0825	0.1413	0.1731	0.1732	0.2978	0.0964	0.0263	0.0043	6.00E-04	3.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0
2010	1	4	2	2	0	2	100	0.0392	0.0424	0.0952	0.4397	0.3196	0.0355	0.0185	0.0028	2.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1	4	2	2	0	2	100	0.0693	0.0782	0.1322	0.2352	0.2019	0.1239	0.0863	0.0578	0.0113	0.0017	0	0	0	0	0	0	0	0	0	0	0	0
2012	1	4	2	2	0	2	100	0.0348	0.0961	0.182	0.27	0.1485	0.0587	0.0901	0.094	0.0183	0.0031	1.00E-04	5.00E-04	0	0	0	0	0	0	0	0	0	0
2013	1	4	2	2	0	2	100	0.0494	0.2013	0.1648	0.1738	0.1701	0.1181	0.088	0.0255	0.0021	2.00E-04	6.00E-04	0	1.00E-04	0	0	0	0	0	0	0	0	0
2014	1	4	2	2	0	2	100	0.0352	0.065	0.0457	0.2203	0.3331	0.1732	0.0852	0.0305	5.00E-04	1.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0
2015	1	4	2	2	0	2	100	0.066	0.1928	0.2924	0.2442	0.126	0.0506	0.0239	0.0011	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0
2016	1	4	2	2	0	2	100	0.03	0.1764	0.2249	0.3199	0.1747	0.0557	0.0132	4.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	1	4	2	2	0	2	100	0.0314	0.122	0.1841	0.454	0.1551	0.0434	0.008	8.00E-04	1.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
2018	1	4	2	2	0	2	100	0.0108	0.0056	0.0668	0.4952	0.332	0.0725	0.0158	5.00E-04	0	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
2019	1	4	2	2	0	2	100	0.0055	0.005	0.0166	0.0658	0.3765	0.4214	0.1055	0.003	0	3.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
2021	1	4	2	2	0	2	100	0.3472	0.2038	0.1222	0.0822	0.0941	0.0641	0.033	0.0271	0.0068	0.0045	0	0	0	0	0	0	0	0	0	0	0	0
2022	1	4	2	2	0	2	100	0.0364	0.1289	0.069	0.3134	0.3467	0.0895	0.0072	5.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0
2023	1	4	2	2	0	2	100	0.0666	0.221	0.1688	0.1856	0.2316	0.0783	0.0168	0.0048	0.0052	6.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
2024	1	4	2	2	0	2	100	0.0223	0.1684	0.1557	0.2097	0.2058	0.0603	0.0984	0.0683	0.009	5.00E-04	0.0012	1.00E-04	0	0	0	0	0	0	0	0	0	0
2025	1	4	2	2	0	2	100	0.0068	0.017	0.0351	0.2084	0.3516	0.1874	0.1353	0.0535	0.0037	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0
# Survey immature males				
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1982	1	3	1	2	0	2	100 0.001	0.001	0.002	0.012	0.054	0.116	0.149	0.133	0.117	0.113	0.103	0.076	0.055	0.036	0.020	0.008	0.002	0.001	0.000	0.000	0.000	0.000
1983	1	3	1	2	0	2	100 0.055	0.080	0.011	0.017	0.049	0.083	0.122	0.133	0.109	0.073	0.059	0.058	0.062	0.052	0.025	0.009	0.003	0.001	0.000	0.000	0.000	0.000
1984	1	3	1	2	0	2	100 0.060	0.100	0.099	0.142	0.190	0.063	0.040	0.038	0.040	0.036	0.038	0.037	0.036	0.036	0.024	0.011	0.006	0.003	0.001	0.001	0.000	0.000
1985	1	3	1	2	0	2	100 0.043	0.099	0.104	0.169	0.121	0.079	0.073	0.059	0.034	0.031	0.037	0.040	0.037	0.030	0.021	0.012	0.006	0.004	0.002	0.001	0.000	0.000
1986	1	3	1	2	0	2	100 0.051	0.175	0.113	0.128	0.106	0.111	0.099	0.068	0.040	0.032	0.024	0.018	0.011	0.009	0.007	0.004	0.002	0.001	0.001	0.000	0.000	0.000
1987	1	3	1	2	0	2	100 0.003	0.030	0.165	0.233	0.163	0.103	0.106	0.069	0.039	0.025	0.020	0.014	0.010	0.009	0.006	0.003	0.001	0.001	0.000	0.000	0.000	0.000
1988	1	3	1	2	0	2	100 0.003	0.047	0.081	0.126	0.143	0.156	0.132	0.099	0.056	0.048	0.035	0.028	0.017	0.013	0.008	0.004	0.002	0.001	0.001	0.000	0.000	0.000
1989	1	4	1	2	0	2	100 0.001	0.005	0.034	0.117	0.123	0.110	0.098	0.092	0.108	0.098	0.069	0.053	0.039	0.028	0.016	0.008	0.003	0.001	0.001	0.000	0.000	0.000
1990	1	4	1	2	0	2	100 0.003	0.028	0.054	0.053	0.086	0.114	0.111	0.085	0.068	0.051	0.045	0.048	0.054	0.074	0.063	0.037	0.015	0.007	0.005	0.002	0.000	0.000
1991	1	4	1	2	0	2	100 0.053	0.064	0.080	0.130	0.139	0.096	0.111	0.091	0.052	0.027	0.024	0.024	0.029	0.037	0.022	0.009	0.004	0.004	0.003	0.002	0.000	0.000
1992	1	4	1	2	0	2	100 0.033	0.088	0.117	0.232	0.240	0.088	0.048	0.042	0.030	0.017	0.019	0.015	0.011	0.009	0.005	0.003	0.002	0.001	0.001	0.000	0.000	0.000
1993	1	4	1	2	0	2	100 0.039	0.113	0.141	0.210	0.176	0.140	0.084	0.048	0.019	0.010	0.007	0.005	0.003	0.003	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000
1994	1	4	1	2	0	2	100 0.026	0.089	0.119	0.153	0.132	0.128	0.116	0.089	0.059	0.039	0.024	0.014	0.006	0.004	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000
1995	1	4	1	2	0	2	100 0.006	0.023	0.039	0.067	0.137	0.162	0.151	0.135	0.098	0.072	0.041	0.029	0.020	0.012	0.006	0.002	0.001	0.000	0.000	0.000	0.000	0.000
1996	1	4	1	2	0	2	100 0.001	0.003	0.016	0.035	0.049	0.080	0.110	0.121	0.119	0.101	0.087	0.084	0.072	0.061	0.035	0.017	0.006	0.002	0.001	0.000	0.000	0.000
1997	1	4	1	2	0	2	100 0.001	0.002	0.008	0.024	0.047	0.064	0.071	0.083	0.081	0.095	0.091	0.095	0.092	0.092	0.069	0.042	0.022	0.013	0.006	0.002	0.000	0.000
1998	1	4	1	2	0	2	100 0.013	0.013	0.026	0.085	0.192	0.122	0.107	0.087	0.062	0.041	0.036	0.037	0.044	0.051	0.041	0.024	0.010	0.006	0.003	0.001	0.000	0.000
1999	1	4	1	2	0	2	100 0.054	0.120	0.085	0.075	0.117	0.121	0.127	0.113	0.063	0.031	0.019	0.015	0.014	0.015	0.013	0.008	0.003	0.003	0.002	0.001	0.000	0.000
2000	1	4	1	2	0	2	100 0.020	0.055	0.093	0.156	0.142	0.172	0.165	0.090	0.040	0.023	0.017	0.012	0.007	0.004	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000
2001	1	4	1	2	0	2	100 0.005	0.008	0.075	0.133	0.050	0.083	0.133	0.139	0.133	0.100	0.065	0.038	0.020	0.011	0.006	0.003	0.001	0.000	0.000	0.000	0.000	0.000
2002	1	4	1	2	0	2	100 0.008	0.024	0.035	0.078	0.076	0.114	0.097	0.104	0.081	0.084	0.065	0.061	0.070	0.055	0.030	0.012	0.004	0.001	0.000	0.000	0.000	0.000
2003	1	4	1	2	0	2	100 0.023	0.078	0.121	0.121	0.213	0.122	0.089	0.056	0.047	0.032	0.026	0.020	0.017	0.016	0.012	0.005	0.002	0.001	0.001	0.000	0.000	0.000
2004	1	4	1	2	0	2	100 0.017	0.121	0.251	0.132	0.120	0.100	0.080	0.091	0.044	0.014	0.010	0.007	0.003	0.004	0.003	0.001	0.001	0.001	0.000	0.000	0.000	0.000
2005	1	4	1	2	0	2	100 0.007	0.026	0.038	0.137	0.145	0.129	0.125	0.157	0.106	0.041	0.027	0.029	0.021	0.010	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000
2006	1	4	1	2	0	2	100 0.015	0.031	0.105	0.188	0.092	0.065	0.092	0.107	0.085	0.062	0.043	0.048	0.030	0.015	0.011	0.007	0.003	0.001	0.000	0.000	0.000	0.000
2007	1	4	1	2	0	2	100 0.002	0.011	0.051	0.082	0.143	0.197	0.141	0.095	0.049	0.044	0.038	0.043	0.038	0.033	0.018	0.009	0.004	0.002	0.001	0.000	0.000	0.000
2008	1	4	1	2	0	2	100 0.037	0.065	0.036	0.046	0.048	0.088	0.112	0.125	0.130	0.113	0.064	0.044	0.033	0.027	0.017	0.009	0.004	0.002	0.001	0.000	0.000	0.000
2009	1	4	1	2	0	2	100 0.049	0.084	0.149	0.118	0.148	0.091	0.065	0.053	0.037	0.039	0.035	0.032	0.032	0.030	0.022	0.010	0.004	0.002	0.002	0.001	0.000	0.000
2010	1	4	1	2	0	2	100 0.040	0.068	0.074	0.194	0.301	0.161	0.068	0.040	0.017	0.007	0.005	0.004	0.004	0.006	0.005	0.003	0.001	0.001	0.001	0.001	0.000	0.000
2011	1	4	1	2	0	2	100 0.054	0.059	0.074	0.121	0.130	0.139	0.142	0.117	0.062	0.032	0.028	0.017	0.009	0.006	0.004	0.002	0.002	0.001	0.001	0.001	0.000	0.000
2012	1	4	1	2	0	2	100 0.020	0.069	0.154	0.130	0.086	0.088	0.112	0.113	0.077	0.049	0.035	0.030	0.017	0.008	0.006	0.003	0.001	0.001	0.000	0.000	0.000	0.000
2013	1	4	1	2	0	2	100 0.020	0.086	0.112	0.101	0.143	0.122	0.104	0.070	0.045	0.044	0.045	0.043	0.029	0.013	0.011	0.007	0.003	0.002	0.001	0.000	0.000	0.000
2014	1	4	1	2	0	2	100 0.018	0.085	0.036	0.099	0.205	0.105	0.104	0.114	0.074	0.048	0.033	0.023	0.017	0.014	0.013	0.008	0.004	0.001	0.001	0.000	0.000	0.000
2015	1	4	1	2	0	2	100 0.062	0.186	0.247	0.168	0.087	0.063	0.057	0.044	0.029	0.017	0.012	0.012	0.006	0.004	0.003	0.001	0.001	0.000	0.000	0.000	0.000	0.000
2016	1	4	1	2	0	2	100 0.016	0.166	0.226	0.227	0.178	0.087	0.039	0.023	0.011	0.007	0.007	0.006	0.004	0.002	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000
2017	1	4	1	2	0	2	100 0.018	0.076	0.127	0.293	0.194	0.103	0.081	0.051	0.023	0.014	0.010	0.005	0.002	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2018	1	4	1	2	0	2	100 0.004	0.003	0.040	0.142	0.192	0.237	0.166	0.094	0.049	0.026	0.017	0.013	0.008	0.006	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000
2019	1	4	1	2	0	2	100 0.001	0.001	0.001	0.010	0.064	0.114	0.118	0.154	0.151	0.136	0.106	0.067	0.039	0.025	0.010	0.003	0.001	0.001	0.000	0.000	0.000	0.000
2021	1	4	1	2	0	2	100 0.027	0.025	0.026	0.016	0.024	0.021	0.025	0.035	0.045	0.087	0.145	0.191	0.171	0.107	0.041	0.012	0.002	0.001	0.000	0.000	0.000	0.000
2022	1	4	1	2	0	2	100 0.063	0.118	0.098	0.222	0.216	0.118	0.060	0.035	0.017	0.014	0.011	0.009	0.008	0.005	0.003	0.002	0.001	0.000	0.000	0.000	0.000	0.000
2023	1	4	1	2	0	2	100 0.069	0.174	0.310	0.131	0.089	0.088	0.064	0.041	0.014	0.007	0.004	0.003	0.002	0.002	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000
2024	1	4	1	2	0	2	100 0.019	0.105	0.136	0.151	0.185	0.156	0.084	0.068	0.039	0.022	0.016	0.010	0.005	0.003	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000
2025	1	4	1	2	0	2	100 0.009	0.020	0.048	0.132	0.186	0.147	0.133	0.117	0.100	0.042	0.023	0.023	0.011	0.005	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000
# Survey mature females																													
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1982	1	3	2	2	0	1	100	0	0	0.0013	0.0235	0.1965	0.3969	0.2169	0.1126	0.0417	0.0093	0.0013	1.00E-04	0	0	0	0	0	0	0	0	0	0
1983	1	3	2	2	0	1	100	0	0	7.00E-04	0.0347	0.2752	0.4158	0.1759	0.0702	0.0225	0.0045	3.00E-04	0	0	0	0	0	0	0	0	0	0	0
1984	1	3	2	2	0	1	100	0	0	0.0012	0.0398	0.2319	0.3726	0.2091	0.1031	0.0369	0.0035	5.00E-04	0.0012	1.00E-04	0	0	0	0	0	0	0	0	0
1985	1	3	2	2	0	1	100	0	0	0.0014	0.0323	0.1983	0.4522	0.2454	0.0547	0.0125	0.0014	9.00E-04	8.00E-04	0	0	0	0	0	0	0	0	0	0
1986	1	3	2	2	0	1	100	0	0	0.0012	0.0156	0.1992	0.4733	0.2459	0.0513	0.0122	0.0012	0	0	0	0	0	0	0	0	0	0	0	0
1987	1	3	2	2	0	1	100	0	0	0.0024	0.047	0.233	0.3701	0.2103	0.0998	0.033	0.004	3.00E-04	2.00E-04	0	0	0	0	0	0	0	0	0	0
1988	1	3	2	2	0	1	100	0	0	0.0067	0.0464	0.2427	0.3764	0.1746	0.0844	0.0496	0.0171	0.0016	3.00E-04	0	0	0	0	0	0	0	0	0	0
1989	1	4	2	2	0	1	100	0	1.00E-04	0.0041	0.0758	0.318	0.3382	0.1455	0.0682	0.0389	0.0105	5.00E-04	2.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0
1990	1	4	2	2	0	1	100	0	0	0.0033	0.0591	0.2453	0.3739	0.1706	0.0892	0.045	0.0112	0.0021	1.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0
1991	1	4	2	2	0	1	100	0	0	0.0021	0.0479	0.3079	0.3631	0.1601	0.0657	0.0414	0.0099	0.0017	2.00E-04	0	0	0	0	0	0	0	0	0	0
1992	1	4	2	2	0	1	100	0	2.00E-04	0.007	0.0726	0.2274	0.3131	0.1967	0.099	0.0617	0.018	0.004	3.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0
1993	1	4	2	2	0	1	100	1.00E-04	0	0.0141	0.1296	0.3259	0.3084	0.1193	0.0456	0.0391	0.0151	0.0025	2.00E-04	0	0	0	0	0	0	0	0	0	0
