#========================================================================================================																													
#	Gmacs	Main	Data	File	Version	1.1:	BBRKC	Example																					
#	GEAR_INDEX	DESCRIPTION																											
#	1	:	Pot	fishery	retained	catch.																							
#	1	:	Pot	fishery	with	discarded	catch.																						
#	2	:	Trawl	bycatch																									
#	3	:	Trawl	survey																									
#	Fisheries:	1	Pot	"Fishery,"	2	Pot	"Discard,"	3	Trawl	"by-catch,"	4	Tanner bycatch 5 fixed gear																	
#	Surveys:	6	NMFS	Trawl	"Survey,"	7	BSFRF	Survey																					
#========================================================================================================																													
1982	# Start	year																											
2024	# End	year																											
3	# Number of seasons																												
4	# Number of fleets (fishing fleets and surveys)																												
2	# Number of sexes																												
1	# Number of shell condition types																												
2	# Number of maturity types																												
22	# Number of size-classes in the	model																											
3	# Season recruitment occurs																												
3	# Season molting and growth occurs																												
3	# Season to calculate SSB																												
1	# Season for N output																												
# maximum size-class (males then females)																													
22 22																													
#	size_breaks (a	vector	giving	the	break	points	between	size	"intervals,"	dim=nclass+1)																			
25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135							
#	Natural	mortality	per	season	input	type	(1	=	vector	by	"season,"	2	=	matrix	by	season/year)													
1																													
#	Proportion of the total	natural	mortality to be	applied	each	season																							
#0.625 0.00 0.375																													
0.62 0.01 0.37																													
# Fishing fleet	names (delimited with spaces; no spaces in names)																												
Pot_Fishery Trawl_Bycatch																													
# Survey names (delimited with spaces; no spaces in names)																													
NMFS_Trawl_1982 NMFS_Trawl_1989																													
# Are the seasons instantaneous (0) or continuous (1)																													
1 1 1																													
# Input catch data format (0: old; 1:new)																													
0																													
# Number of catch data frames																													
4																													
# Number of rows in each data frame																													
41	41	41	43																										
##		##																											
##	CATCH	DATA																											
##	Type of	"catch: 1 = retained, 2"	"= discard, 0 ="	total																									
##	Units of catch:	"1 = biomass, 2 = numbers"																											
##	for snow Units	are in 1000 mt	for landed & discards.																										
##		##																											
##	Male	retained	pot	fishery	(tonnes)																								
#year	seas	fleet	sex	obs	cv	type	units	mult	effort	discard_mortality																			
2011	2	1	1	1	0	0	100	0	0	0	0	0	0	0	0	1.71E-05	0	0.000188018	0.000529869	0.001179386	0.002119477	0.012409196	0.065481583	0.141816939	0.217639518	0.255824289	0.194376549	0.083292026	0.022459619
2012	2	1	1	1	0	0	100	0	0	0	0	0	0	0	0	2.16E-05	0	6.49E-05	0.000281227	0.000778783	0.003504521	0.025786354	0.124540302	0.20148834	0.214662744	0.203608359	0.144399256	0.060766668	0.018106693
2013	2	1	1	1	0	0	100	0	0	0	0	0	0	0	0	0	5.13E-05	0.000128159	0.000128159	0.000974009	0.007125647	0.063003025	0.218331881	0.259009586	0.19836469	0.128979341	0.079689342	0.03357769	0.009868252
2014	2	1	1	1	0	0	100	0	0	0	0	0	0	0	2.19E-05	2.19E-05	2.19E-05	2.19E-05	0.000349895	0.000612316	0.004417425	0.039975507	0.203354619	0.292402904	0.227213086	0.12696816	0.067026767	0.028254024	0.008506823
2015	2	1	1	1	0	0	100	0	0	0	0	0	0	0	0	0	3.26E-05	0.000195759	0.000228385	0.000489396	0.003099511	0.035203915	0.141566069	0.197096248	0.185905383	0.163947798	0.145089723	0.091190865	0.029690049
2016	2	1	1	1	0	0	100	0	0	0	0	0	0	0	0	0	9.82E-05	0.000147275	0.000147275	0.000589102	0.003289151	0.034756996	0.156210113	0.22670594	0.19592538	0.16185567	0.130829651	0.065243004	0.020864016
2017	2	1	1	1	0	0	100	0	0	0	0	0	0	6.55E-05	0	0.000131062	0	0.000262123	0.000262123	0.000524246	0.005176933	0.063433814	0.25491481	0.283355177	0.204652687	0.115072084	0.051245085	0.017103539	0.003538663
2018	2	1	1	1	0	0	100	0	0	0	0	0	0	4.56E-05	0	0	0.00018244	0.0004561	0.000957811	0.001505131	0.004515393	0.057012543	0.237080958	0.271470924	0.198677309	0.123466363	0.065587229	0.029190422	0.008757127
2019	2	1	1	1	0	0	100	0	0	0	0	0	0	0	0	0	6.44E-05	9.66E-05	0.000386274	0.000836928	0.009689049	0.096085753	0.293890427	0.269072298	0.161366124	0.086879547	0.046674821	0.0233696	0.010010944
2020	2	1	1	1	0	0	100	0	0	0	0	0	0	0	0	0	3.77E-05	0.00018848	0.00018848	0.00075392	0.005428227	0.073167973	0.283888721	0.304244572	0.194021411	0.087831725	0.03419029	0.011610374	0.003844994
2021	2	1	1	1	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0.000138562	0.000415685	0.004711099	0.081335735	0.288069835	0.296106415	0.199944575	0.089233754	0.031453513	0.007066648	0.001524179
2024	2	1	1	1	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001242236	0.014596273	0.09068323	0.193478261	0.251552795	0.227018634	0.147204969	0.054037267	0.017080745
# Total	males						
#Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1992	2	1	1	0	0	0	100	0	0	0	7.25E-06	0.000152269	0.000819351	0.001508186	0.002574068	0.004597068	0.007954232	0.013486666	0.023536407	0.036776542	0.056448221	0.086082631	0.135432226	0.18275157	0.204243224	0.150260307	0.070224923	0.018888583	0.003610946
1993	2	1	1	0	0	0	100	5.94E-06	0	0	5.94E-06	5.94E-05	0.000451655	0.001182623	0.002662388	0.004457122	0.011398348	0.028715754	0.044131455	0.051975991	0.075854282	0.10440958	0.14147501	0.167480834	0.16348131	0.120490878	0.056599513	0.019860938	0.004433351
1994	2	1	1	0	0	0	100	0	0	0	0	2.57E-05	0.000179854	0.001220437	0.004547732	0.017240272	0.052889865	0.086946468	0.092226462	0.086021505	0.089143254	0.101347619	0.120874603	0.120823217	0.100140029	0.070220064	0.037923459	0.014362611	0.003211675
1995	2	1	1	0	0	0	100	0	0	0	0	1.31E-05	7.88E-05	0.000709006	0.002691596	0.008705014	0.028333968	0.057193125	0.090345706	0.113795412	0.124509276	0.118955398	0.124955687	0.117773722	0.100245526	0.06785447	0.031655791	0.009965469	0.001930071
1996	2	1	1	0	0	0	100	0	0	0	7.74E-06	7.74E-06	0.000100608	0.000982858	0.002298495	0.004372557	0.008837983	0.019424989	0.041427079	0.074635298	0.129528306	0.184282011	0.2	0.158627094	0.099477615	0.049839415	0.019587509	0.005572109	0.000859033
1997	2	1	1	0	0	0	100	0	3.67E-06	0	3.67E-05	0.000157606	0.000597437	0.001165552	0.002037884	0.003056826	0.007264544	0.014869957	0.027859635	0.049330724	0.0934018	0.148956134	0.175580577	0.178179246	0.145367845	0.090279	0.041816942	0.015342775	0.004072103
1998	2	1	1	0	0	0	100	0	0	8.86E-06	0	3.55E-05	0.000106358	0.000327939	0.000974953	0.001958768	0.005433145	0.01153103	0.024116782	0.04222431	0.08632762	0.142963501	0.182200911	0.18778473	0.163180473	0.098505664	0.040283268	0.009917927	0.00185241
1999	2	1	1	0	0	0	100	1.97E-05	0	0	0	0	1.97E-05	0.000294962	0.001868093	0.004758721	0.008396586	0.013253628	0.014708774	0.019487159	0.041609313	0.085794628	0.134777992	0.192256263	0.213218233	0.163762929	0.078931844	0.022377787	0.003932827
2000	2	1	1	0	0	0	100	0	0	0	0	0	3.07E-05	4.61E-05	0.000553199	0.001044932	0.002996496	0.008144324	0.019607843	0.031655295	0.055488967	0.105614973	0.163301371	0.191990903	0.193834901	0.139759666	0.065185322	0.016703547	0.003687996
2001	2	1	1	0	0	0	100	0	0	0	4.43E-05	0.000332498	0.002039323	0.002416155	0.001706825	0.003469067	0.010595615	0.022122226	0.039899807	0.053000244	0.088211824	0.141145568	0.190299914	0.169419014	0.134307184	0.084388092	0.041916964	0.011925609	0.002238823
2002	2	1	1	0	0	0	100	0	9.47E-05	8.12E-05	4.06E-05	2.71E-05	6.77E-05	0.000446555	0.001691498	0.003978403	0.011515717	0.026414431	0.052084602	0.080988917	0.1359423	0.185320505	0.196078431	0.146023627	0.091273224	0.046198189	0.01699617	0.003883679	0.000676599
2003	2	1	1	0	0	0	100	0	0	0	0	0	4.55E-05	0.000113869	0.000569346	0.001389205	0.004258711	0.00856297	0.015076292	0.02776133	0.058392166	0.105556821	0.171145525	0.208836256	0.191368709	0.134479617	0.054543384	0.015235709	0.002368481
2004	2	1	1	0	0	0	100	0	0	0	2.27E-05	0	0.00011351	0.000295126	0.003087471	0.00615224	0.012395287	0.013825512	0.017412427	0.025153806	0.043179187	0.068968649	0.119003837	0.172603237	0.209221549	0.167018548	0.101091966	0.032985993	0.006447365
2005	2	1	1	0	0	0	100	7.91E-06	0	0	0	3.16E-05	0.000213626	0.000648791	0.001242197	0.002713844	0.00562549	0.015768777	0.031996455	0.04376172	0.049434682	0.067664116	0.097041673	0.134734827	0.175007319	0.177096108	0.123855715	0.054846545	0.015642184
2006	2	1	1	0	0	0	100	0	0	0	0	0	5.89E-06	8.84E-05	0.000589327	0.001090255	0.003801161	0.012729469	0.038995786	0.062468692	0.080790877	0.135863512	0.225199635	0.229413325	0.120782627	0.048878805	0.025252674	0.010531279	0.003052715
2007	2	1	1	0	0	0	100	0	0	4.48E-06	0	0	4.48E-06	0.000147933	0.000681388	0.001362776	0.003716256	0.007531133	0.020029228	0.036575307	0.074284766	0.141374611	0.22907645	0.233922376	0.145391215	0.067390193	0.029062105	0.007696997	0.001461398
2008	2	1	1	0	0	0	100	0	0	0	0	5.19E-06	0	9.86E-05	0.000664304	0.001183291	0.002325062	0.004535948	0.011941894	0.026494294	0.063638204	0.144688426	0.221306498	0.229205483	0.158431206	0.083909842	0.038851378	0.010763793	0.001795696
2009	2	1	1	0	0	0	100	0	0	0	0	0	6.42E-06	9.63E-05	0.000410991	0.001605435	0.003005375	0.006017172	0.01073073	0.01917532	0.047161269	0.104231285	0.166252464	0.189993642	0.186802037	0.147314749	0.083803726	0.027356619	0.005497011
2010	2	1	1	0	0	0	100	0	0	0	0	0	6.36E-05	0.000280689	0.000688483	0.000895028	0.001075092	0.001244565	0.002399098	0.006355225	0.020749811	0.058611066	0.109722965	0.165564212	0.222422294	0.220319774	0.135345115	0.044878483	0.00847893
2011	2	1	1	0	0	0	100	0	5.85E-06	1.75E-05	0.000228136	0.001988874	0.010154957	0.009616791	0.00821288	0.006539886	0.004632907	0.007218443	0.013536042	0.015910992	0.026182941	0.054892923	0.097021954	0.141555182	0.190814912	0.202754006	0.139045691	0.053804891	0.013027125
2012	2	1	1	0	0	0	100	0	4.24E-06	4.24E-06	1.27E-05	7.21E-05	0.000275736	0.000636313	0.001531394	0.002939767	0.006545541	0.011241532	0.02105348	0.030182452	0.05072264	0.105008633	0.163341577	0.17485036	0.163320367	0.137774516	0.086262848	0.034573013	0.008191471
2013	2	1	1	0	0	0	100	0	0	0	0	8.23E-06	0.000251049	0.000724339	0.002280023	0.004547699	0.010474113	0.01799325	0.036023541	0.055897605	0.100901309	0.175376574	0.1998148	0.164425056	0.107885423	0.068734052	0.037237633	0.013614289	0.003259528
2014	2	1	1	0	0	0	100	0	0	0	0	2.31E-05	0.000421281	0.001305507	0.003518388	0.009809822	0.018679864	0.027151772	0.043516907	0.05434058	0.078798007	0.144045591	0.201446243	0.189617977	0.120176105	0.06254398	0.030577571	0.010981075	0.002573979
2015	2	1	1	0	0	0	100	0	0	0	0	1.98E-05	0.000401993	0.001153258	0.00287326	0.006965679	0.012270666	0.020989298	0.035599431	0.056015394	0.09379613	0.140170287	0.157521879	0.142997417	0.11079845	0.091100801	0.072576181	0.03984342	0.012211356
2016	2	1	1	0	0	0	100	0	0	0	0	0	7.68E-05	0.000428157	0.001328386	0.004226682	0.011274811	0.020946777	0.037030125	0.05511154	0.087618567	0.138217987	0.162666872	0.146495696	0.115349991	0.091779378	0.073972422	0.038709819	0.011933515
2017	2	1	1	0	0	0	100	0	0	0	2.31E-05	2.31E-05	0.000173214	0.000866071	0.003533569	0.007690709	0.015947251	0.03151343	0.049354489	0.071271854	0.121711818	0.187406176	0.192937481	0.149691679	0.093489457	0.047275919	0.020092843	0.005277258	0.001270237
2018	2	1	1	0	0	0	100	0	0	0	1.62E-05	0.000199921	0.000491698	0.001431867	0.002982607	0.005932794	0.016155787	0.042545374	0.076558979	0.10199759	0.137902341	0.179615611	0.173012811	0.12301092	0.071728453	0.038984617	0.018414355	0.006872964	0.001793887
2019	2	1	1	0	0	0	100	0	0	0	0	1.52E-05	0.000143261	0.000859567	0.002365334	0.004224682	0.010576947	0.02922834	0.066991392	0.114721768	0.186059767	0.2352319	0.168953766	0.094460972	0.047370699	0.022513351	0.010354434	0.004242971	0.001353361
2020	2	1	1	0	0	0	100	0	0	0	5.89E-06	5.89E-06	2.36E-05	5.89E-05	0.000229656	0.001083507	0.004975886	0.015286864	0.040507835	0.078501228	0.145107438	0.201844317	0.207827157	0.15309241	0.088005465	0.038493926	0.016794352	0.006153611	0.001584039
2021	2	1	1	0	0	0	100	0	0	0	0	0	3.56E-05	0	7.13E-05	0.000392129	0.00167546	0.005739341	0.015542564	0.037608727	0.093326679	0.174426066	0.231142165	0.20558249	0.141915015	0.063810067	0.022386996	0.005668045	0.000534721
2024	2	1	1	0	0	0	100	0	0	0	0	0	3.94E-05	0	3.94E-05	0.000157418	0.001731602	0.006099961	0.018417946	0.028807556	0.049468713	0.08677686	0.157142857	0.19476584	0.197520661	0.148642267	0.077646596	0.02609209	0.005745769
# Discard	females					
#Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1992	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0036	0.0458	0.0833	0.1594	0.2193	0.2318	0.1359	0.0750	0.0208	0.0188	0.0042	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1993	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0008	0.0055	0.0416	0.1265	0.2577	0.3001	0.1705	0.0353	0.0181	0.0204	0.0079	0.0118	0.0039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1994	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0019	0.0186	0.0761	0.1484	0.2393	0.3506	0.0872	0.0186	0.0223	0.0148	0.0111	0.0037	0.0074	0.0000	0.0000	0.0000	0.0000	0.0000
1995	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0074	0.0221	0.1176	0.1838	0.3603	0.1765	0.0735	0.0368	0.0147	0.0000	0.0074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1996	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0013	0.0051	0.1080	0.2694	0.3062	0.2541	0.0419	0.0038	0.0064	0.0025	0.0000	0.0000	0.0000	0.0013	0.0000	0.0000	0.0000	0.0000
1997	2	1	2	2	0	0	100	0.0000	0.0000	0.0009	0.0019	0.0244	0.1098	0.2158	0.3049	0.2364	0.0769	0.0206	0.0056	0.0009	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0000
1998	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0090	0.0270	0.0721	0.1802	0.3694	0.2883	0.0180	0.0000	0.0090	0.0000	0.0180	0.0090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1999	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0300	0.1100	0.3800	0.3400	0.0700	0.0400	0.0200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2000	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0667	0.0000	0.2667	0.0000	0.3333	0.1333	0.1333	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2001	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0018	0.0376	0.2473	0.4032	0.1756	0.0878	0.0287	0.0018	0.0000	0.0018	0.0036	0.0018	0.0018	0.0054	0.0000	0.0018	0.0000	0.0000	0.0000
2002	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0317	0.1905	0.2857	0.3492	0.1111	0.0317	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2003	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2727	0.2727	0.0909	0.1818	0.1364	0.0455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2004	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.2222	0.2222	0.1111	0.2222	0.0000	0.1111	0.0000	0.0000	0.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2005	2	1	2	2	0	0	100	0.0076	0.0000	0.0000	0.0000	0.0000	0.0682	0.2273	0.2955	0.1970	0.1061	0.0758	0.0227	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2006	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0351	0.1404	0.3333	0.2632	0.1579	0.0175	0.0526	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2007	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	0.2055	0.2575	0.3041	0.1342	0.0384	0.0329	0.0110	0.0027	0.0027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2008	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0217	0.1649	0.2646	0.3688	0.1605	0.0130	0.0043	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2009	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0041	0.0041	0.0935	0.3211	0.3862	0.1504	0.0285	0.0041	0.0081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2010	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0172	0.0905	0.2371	0.2845	0.2737	0.0668	0.0151	0.0108	0.0000	0.0043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2011	2	1	2	2	0	0	100	0.0000	0.0000	0.0004	0.0048	0.0305	0.2648	0.2993	0.1905	0.1523	0.0458	0.0078	0.0018	0.0005	0.0005	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2012	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0019	0.0081	0.0305	0.0585	0.0921	0.1469	0.3385	0.2427	0.0653	0.0137	0.0006	0.0012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2013	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0003	0.0099	0.0443	0.0985	0.1830	0.3799	0.2327	0.0405	0.0075	0.0020	0.0003	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000
2014	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0002	0.0109	0.0352	0.0789	0.2280	0.3948	0.2154	0.0281	0.0057	0.0021	0.0005	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2015	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0004	0.0186	0.0503	0.1167	0.2563	0.3651	0.1635	0.0212	0.0052	0.0004	0.0004	0.0004	0.0004	0.0000	0.0000	0.0009	0.0000	0.0000
2016	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0064	0.0230	0.0691	0.2199	0.3990	0.2238	0.0409	0.0090	0.0051	0.0026	0.0000	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000
2017	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0019	0.0019	0.0115	0.0477	0.1603	0.3874	0.2824	0.0687	0.0153	0.0191	0.0038	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2018	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0039	0.0430	0.1289	0.2500	0.2559	0.2305	0.0645	0.0117	0.0098	0.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2019	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0018	0.0175	0.1336	0.3714	0.3825	0.0700	0.0147	0.0046	0.0018	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2020	2	1	2	2	0	0	100	0.0000	0.0000	0.0000	0.0556	0.0000	0.2778	0.1111	0.1667	0.3889	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2021	2	1	2	2	0	0	10	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2024	2	1	2	2	0	0	10	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Trawl bycatch female				
#Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1991	2	2	2	2	0	0	100	0.054 0.051 0.037 0.052 0.081 0.133 0.142 0.152 0.134 0.087 0.029 0.011 0.005 0.004 0.003 0.004 0.003 0.005 0.003 0.001 0.003 0.004
1992	2	2	2	2	0	0	100	0.028 0.161 0.177 0.174 0.142 0.087 0.1 0.055 0.035 0.017 0.007 0.001 0.002 0.002 0.003 0.002 0.001 0.003 0.001 0.001 0 0
1993	2	2	2	2	0	0	100	0 0.002 0.01 0.112 0.327 0.26 0.199 0.067 0.019 0.003 0 0.001 0.001 0 0 0 0 0 0 0 0 0
1994	2	2	2	2	0	0	100	0 0 0 0.009 0.009 0.161 0.136 0.243 0.159 0.102 0.048 0.039 0.023 0.011 0.02 0.005 0.005 0 0.011 0.005 0.009 0.005
1995	2	2	2	2	0	0	100	0.02 0.014 0.003 0.017 0.042 0.127 0.133 0.21 0.207 0.105 0.025 0.04 0.011 0.017 0.017 0.008 0.003 0 0 0 0 0
1996	2	2	2	2	0	0	100	0.002 0.002 0.004 0.014 0.07 0.125 0.183 0.187 0.206 0.1 0.033 0.027 0.011 0.011 0.007 0.009 0.002 0.002 0.002 0.001 0.001 0
1997	2	2	2	2	0	0	100	0.008 0.067 0.059 0.168 0.158 0.144 0.196 0.098 0.047 0.019 0.009 0.009 0.008 0.004 0.003 0.002 0.001 0.001 0 0 0 0
1998	2	2	2	2	0	0	100	0.02 0.028 0.046 0.17 0.222 0.148 0.121 0.08 0.047 0.026 0.019 0.013 0.011 0.011 0.01 0.01 0.004 0.005 0.005 0.002 0.001 0.001
1999	2	2	2	2	0	0	100	0.003 0.006 0.027 0.072 0.072 0.135 0.237 0.211 0.112 0.044 0.014 0.007 0.007 0.004 0.006 0.007 0.008 0.011 0.008 0.005 0.004 0.001
2000	2	2	2	2	0	0	100	0.006 0.014 0.016 0.029 0.05 0.134 0.219 0.187 0.128 0.099 0.033 0.025 0.018 0.007 0.006 0.003 0.006 0.008 0.005 0.004 0.001 0.001
2001	2	2	2	2	0	0	100	0.01 0.027 0.06 0.078 0.055 0.143 0.163 0.131 0.126 0.091 0.038 0.023 0.012 0.01 0.012 0.004 0.005 0.006 0.003 0.004 0 0
2002	2	2	2	2	0	0	100	0.004 0.007 0.014 0.032 0.078 0.185 0.241 0.17 0.103 0.043 0.03 0.03 0.018 0.014 0.01 0.007 0.002 0.005 0.005 0.002 0.002 0
2003	2	2	2	2	0	0	100	0.023 0.324 0.16 0.058 0.046 0.069 0.083 0.079 0.06 0.035 0.018 0.01 0.004 0.005 0.004 0.003 0.005 0.005 0.006 0.003 0.002 0
2004	2	2	2	2	0	0	100	0.016 0.031 0.04 0.104 0.238 0.308 0.134 0.05 0.038 0.017 0.008 0.006 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0 0 0
2005	2	2	2	2	0	0	100	0.005 0.006 0.01 0.026 0.125 0.258 0.242 0.129 0.091 0.045 0.022 0.012 0.006 0.006 0.003 0.005 0.004 0.002 0.002 0.002 0.002 0.001
2006	2	2	2	2	0	0	100	0 0.001 0.001 0.009 0.027 0.12 0.254 0.281 0.178 0.076 0.026 0.009 0.004 0.004 0.001 0.003 0.002 0 0.001 0 0.001 0
2007	2	2	2	2	0	0	100	0 0.002 0.002 0.009 0.037 0.12 0.237 0.225 0.171 0.077 0.033 0.018 0.016 0.014 0.014 0.01 0.007 0.004 0.001 0.001 0 0
2008	2	2	2	2	0	0	100	0.005 0.007 0.006 0.012 0.048 0.12 0.172 0.203 0.191 0.117 0.042 0.021 0.017 0.012 0.011 0.005 0.004 0.002 0.003 0 0.002 0
2009	2	2	2	2	0	0	100	0.001 0.002 0.003 0.007 0.039 0.184 0.279 0.217 0.16 0.062 0.018 0.006 0.005 0.004 0.004 0.002 0.003 0.002 0.001 0.001 0 0
2010	2	2	2	2	0	0	100	0.002 0.025 0.011 0.041 0.146 0.173 0.215 0.141 0.095 0.048 0.028 0.016 0.008 0.007 0.008 0.005 0.007 0.006 0.004 0.009 0.003 0.002
2011	2	2	2	2	0	0	100	0.001 0.003 0.006 0.042 0.114 0.124 0.122 0.174 0.194 0.099 0.042 0.013 0.006 0.004 0.005 0.006 0.013 0.013 0.008 0.004 0.004 0.003
2012	2	2	2	2	0	0	100	0.002 0.001 0.004 0.011 0.036 0.099 0.153 0.21 0.21 0.142 0.066 0.028 0.011 0.006 0.006 0.004 0.001 0.002 0.002 0.003 0.003 0
2013	2	2	2	2	0	0	100	0.004 0.029 0.023 0.022 0.066 0.141 0.127 0.098 0.112 0.13 0.13 0.06 0.025 0.009 0.008 0.005 0.005 0.004 0.002 0.001 0.001 0.001
2014	2	2	2	2	0	0	100	0.002 0.023 0.023 0.102 0.164 0.141 0.169 0.116 0.115 0.08 0.025 0.009 0.009 0.005 0.002 0.003 0.002 0.001 0.003 0.003 0.001 0.001
2015	2	2	2	2	0	0	100	0.008 0.015 0.023 0.076 0.124 0.137 0.214 0.221 0.089 0.053 0.017 0.008 0.003 0.004 0.004 0.001 0.002 0.002 0.001 0 0 0
2016	2	2	2	2	0	0	100	0.002 0.006 0.032 0.064 0.115 0.194 0.16 0.115 0.087 0.07 0.046 0.038 0.02 0.012 0.014 0.006 0.011 0.004 0.004 0.002 0 0
2017	2	2	2	2	0	0	100	0.003 0.007 0.045 0.169 0.16 0.202 0.129 0.099 0.053 0.041 0.028 0.01 0.013 0.008 0.008 0.01 0.003 0.001 0.006 0 0.003 0.003
2018	2	2	2	2	0	0	100	0.004 0.006 0.008 0.053 0.134 0.293 0.24 0.138 0.069 0.02 0.007 0.008 0.004 0.005 0.003 0.001 0.002 0.001 0 0.001 0 0
2019	2	2	2	2	0	0	100	0.002 0.004 0.009 0.027 0.127 0.298 0.226 0.155 0.076 0.026 0.017 0.014 0.008 0.006 0.002 0.001 0.001 0.001 0 0 0.001 0
2020	2	2	2	2	0	0	100	0.008 0.012 0.015 0.048 0.181 0.296 0.207 0.096 0.055 0.017 0.012 0.015 0.012 0.008 0.007 0.008 0 0.002 0.002 0 0 0
2021	2	2	2	2	0	0	100	0 0.019 0.041 0.056 0.071 0.152 0.1 0.16 0.104 0.067 0.048 0.03 0.045 0.022 0.033 0.019 0.022 0 0.004 0.004 0.004 0
2022	2	2	2	2	0	0	100	0.01 0.055 0.039 0.074 0.141 0.119 0.161 0.116 0.077 0.042 0.064 0.029 0.035 0.016 0.003 0.006 0.006 0.006 0 0 0 0
