crab_year,fishery,size,shell,total
2007,QO07,100,new,928
2007,QO07,100,old,136
2007,QO07,101,new,1150
2007,QO07,101,old,142
2007,QO07,102,new,2226
2007,QO07,102,old,239
2007,QO07,103,new,2447
2007,QO07,103,old,348
2007,QO07,104,new,2550
2007,QO07,104,old,327
2007,QO07,105,new,2832
2007,QO07,105,old,421
2007,QO07,106,new,2684
2007,QO07,106,old,417
2007,QO07,107,new,3009
2007,QO07,107,old,491
2007,QO07,108,new,2781
2007,QO07,108,old,448
2007,QO07,109,new,2507
2007,QO07,109,old,465
2007,QO07,110,new,2483
2007,QO07,110,old,398
2007,QO07,111,new,2049
2007,QO07,111,old,353
2007,QO07,112,new,1995
2007,QO07,112,old,376
2007,QO07,113,new,1876
2007,QO07,113,old,348
2007,QO07,114,new,1463
2007,QO07,114,old,330
2007,QO07,115,new,1377
2007,QO07,115,old,207
2007,QO07,116,new,1085
2007,QO07,116,old,178
2007,QO07,117,new,912
2007,QO07,117,old,206
2007,QO07,118,new,857
2007,QO07,118,old,147
2007,QO07,119,new,716
2007,QO07,119,old,134
2007,QO07,120,new,646
2007,QO07,120,old,122
2007,QO07,121,new,461
2007,QO07,121,old,95
2007,QO07,122,new,480
2007,QO07,122,old,98
2007,QO07,123,new,385
2007,QO07,123,old,79
2007,QO07,124,new,283
2007,QO07,124,old,53
2007,QO07,125,new,216
2007,QO07,125,old,47
2007,QO07,126,new,141
2007,QO07,126,old,39
2007,QO07,127,new,127
2007,QO07,127,old,34
2007,QO07,128,new,81
2007,QO07,128,old,22
2007,QO07,129,new,52
2007,QO07,129,old,20
2007,QO07,130,new,44
2007,QO07,130,old,17
2007,QO07,131,new,26
2007,QO07,131,old,9
2007,QO07,132,new,22
2007,QO07,132,old,7
2007,QO07,133,new,16
2007,QO07,133,old,3
2007,QO07,134,new,6
2007,QO07,134,old,2
2007,QO07,135,new,6
2007,QO07,135,old,5
2007,QO07,136,new,4
2007,QO07,136,old,1
2007,QO07,137,new,2
2007,QO07,138,new,2
2007,QO07,138,old,1
2007,QO07,139,new,1
2007,QO07,140,new,1
2007,QO07,140,old,1
2007,QO07,143,old,1
2007,QO07,148,old,1
2008,QO08,77,new,1
2008,QO08,78,new,1
2008,QO08,79,new,3
2008,QO08,79,old,1
2008,QO08,80,old,1
2008,QO08,81,new,4
2008,QO08,82,new,2
2008,QO08,82,old,1
2008,QO08,83,new,3
2008,QO08,84,new,8
2008,QO08,84,old,1
2008,QO08,85,new,5
2008,QO08,86,new,2
2008,QO08,87,new,12
2008,QO08,87,old,1
2008,QO08,88,new,16
2008,QO08,88,old,2
2008,QO08,89,new,8
2008,QO08,90,new,25
2008,QO08,90,old,1
2008,QO08,91,new,24
2008,QO08,92,new,49
2008,QO08,92,old,1
2008,QO08,93,new,65
2008,QO08,93,old,3
2008,QO08,94,new,86
2008,QO08,94,old,4
2008,QO08,95,new,132
2008,QO08,95,old,10
2008,QO08,96,new,218
2008,QO08,96,old,16
2008,QO08,97,new,334
2008,QO08,97,old,31
2008,QO08,98,new,459
2008,QO08,98,old,43
2008,QO08,99,new,633
2008,QO08,99,old,45
2008,QO08,100,new,1030
2008,QO08,100,old,99
2008,QO08,101,new,1222
2008,QO08,101,old,134
2008,QO08,102,new,1824
2008,QO08,102,old,155
2008,QO08,103,new,2082
2008,QO08,103,old,229
2008,QO08,104,new,2145
2008,QO08,104,old,235
2008,QO08,105,new,2528
2008,QO08,105,old,246
2008,QO08,106,new,2454
2008,QO08,106,old,265
2008,QO08,107,new,2435
2008,QO08,107,old,318
2008,QO08,108,new,2670
2008,QO08,108,old,336
2008,QO08,109,new,2456
2008,QO08,109,old,357
2008,QO08,110,new,2507
2008,QO08,110,old,324
2008,QO08,111,new,2186
2008,QO08,111,old,278
2008,QO08,112,new,2185
2008,QO08,112,old,296
2008,QO08,113,new,1918
2008,QO08,113,old,249
2008,QO08,114,new,1620
2008,QO08,114,old,197
2008,QO08,115,new,1601
2008,QO08,115,old,225
2008,QO08,116,new,1311
2008,QO08,116,old,176
2008,QO08,117,new,1217
2008,QO08,117,old,115
2008,QO08,118,new,1185
2008,QO08,118,old,130
2008,QO08,119,new,957
2008,QO08,119,old,93
2008,QO08,120,new,904
2008,QO08,120,old,101
2008,QO08,121,new,714
2008,QO08,121,old,81
2008,QO08,122,new,725
2008,QO08,122,old,82
2008,QO08,123,new,591
2008,QO08,123,old,56
2008,QO08,124,new,450
2008,QO08,124,old,41
2008,QO08,125,new,354
2008,QO08,125,old,46
2008,QO08,126,new,268
2008,QO08,126,old,39
2008,QO08,127,new,233
2008,QO08,127,old,32
2008,QO08,128,new,171
2008,QO08,128,old,28
2008,QO08,129,new,91
2008,QO08,129,old,15
2008,QO08,130,new,88
2008,QO08,130,old,8
2008,QO08,131,new,31
2008,QO08,131,old,13
2008,QO08,132,new,31
2008,QO08,132,old,10
2008,QO08,133,new,24
2008,QO08,133,old,4
2008,QO08,134,new,12
2008,QO08,134,old,1
2008,QO08,135,new,8
2008,QO08,136,new,6
2008,QO08,136,old,7
2008,QO08,137,new,1
2008,QO08,138,new,1
2008,QO08,139,new,2
2008,QO08,139,old,1
2008,QO08,143,new,1
2008,TR08,73,old,1
2009,QO09,68,new,1
2009,QO09,73,new,1
2009,QO09,75,new,1
2009,QO09,76,new,1
2009,QO09,79,new,1
2009,QO09,82,new,1
2009,QO09,84,new,4
2009,QO09,84,old,1
2009,QO09,85,new,1
2009,QO09,87,new,5
2009,QO09,87,old,1
2009,QO09,88,new,2
2009,QO09,88,old,1
2009,QO09,89,new,3
2009,QO09,89,old,1
2009,QO09,90,new,5
2009,QO09,91,new,12
2009,QO09,92,new,16
2009,QO09,92,old,2
2009,QO09,93,new,20
2009,QO09,94,new,22
2009,QO09,94,old,1
2009,QO09,95,new,36
2009,QO09,95,old,2
2009,QO09,96,new,63
2009,QO09,96,old,7
2009,QO09,97,new,87
2009,QO09,97,old,7
2009,QO09,98,new,146
2009,QO09,98,old,6
2009,QO09,99,new,210
2009,QO09,99,old,14
2009,QO09,100,new,296
2009,QO09,100,old,24
2009,QO09,101,new,434
2009,QO09,101,old,39
2009,QO09,102,new,746
2009,QO09,102,old,55
2009,QO09,103,new,908
2009,QO09,103,old,59
2009,QO09,104,new,963
2009,QO09,104,old,64
2009,QO09,105,new,1173
2009,QO09,105,old,83
2009,QO09,106,new,1144
2009,QO09,106,old,83
2009,QO09,107,new,1204
2009,QO09,107,old,78
2009,QO09,108,new,1351
2009,QO09,108,old,66
2009,QO09,109,new,1277
2009,QO09,109,old,93
2009,QO09,110,new,1364
2009,QO09,110,old,74
2009,QO09,111,new,1347
2009,QO09,111,old,65
2009,QO09,112,new,1494
2009,QO09,112,old,83
2009,QO09,113,new,1401
2009,QO09,113,old,58
2009,QO09,114,new,1277
2009,QO09,114,old,57
2009,QO09,115,new,1492
2009,QO09,115,old,60
2009,QO09,116,new,1301
2009,QO09,116,old,49
2009,QO09,117,new,1261
2009,QO09,117,old,45
2009,QO09,118,new,1206
2009,QO09,118,old,34
2009,QO09,119,new,1036
2009,QO09,119,old,36
2009,QO09,120,new,999
2009,QO09,120,old,37
2009,QO09,121,new,924
2009,QO09,121,old,34
2009,QO09,122,new,873
2009,QO09,122,old,24
2009,QO09,123,new,690
2009,QO09,123,old,24
2009,QO09,124,new,577
2009,QO09,124,old,20
2009,QO09,125,new,522
2009,QO09,125,old,17
2009,QO09,126,new,392
2009,QO09,126,old,9
2009,QO09,127,new,284
2009,QO09,127,old,7
2009,QO09,128,new,206
2009,QO09,128,old,7
2009,QO09,129,new,144
2009,QO09,129,old,6
2009,QO09,130,new,109
2009,QO09,130,old,4
2009,QO09,131,new,98
2009,QO09,131,old,2
2009,QO09,132,new,70
2009,QO09,132,old,1
2009,QO09,133,new,28
2009,QO09,133,old,2
2009,QO09,134,new,28
2009,QO09,135,new,18
2009,QO09,136,new,9
2009,QO09,137,new,8
2009,QO09,138,new,6
2009,QO09,139,new,3
2009,QO09,140,new,2
2010,QO10,81,new,1
2010,QO10,84,new,2
2010,QO10,87,new,1
2010,QO10,87,old,1
2010,QO10,88,new,4
2010,QO10,89,new,7
2010,QO10,90,new,3
2010,QO10,90,old,1
2010,QO10,91,new,8
2010,QO10,92,new,9
2010,QO10,92,old,1
2010,QO10,93,new,11
2010,QO10,93,old,2
2010,QO10,94,new,18
2010,QO10,94,old,2
2010,QO10,95,new,30
2010,QO10,95,old,4
2010,QO10,96,new,45
2010,QO10,96,old,2
2010,QO10,97,new,52
2010,QO10,97,old,5
2010,QO10,98,new,111
2010,QO10,98,old,5
2010,QO10,99,new,121
2010,QO10,99,old,6
2010,QO10,100,new,205
2010,QO10,100,old,7
2010,QO10,101,new,284
2010,QO10,101,old,17
2010,QO10,102,new,454
2010,QO10,102,old,23
2010,QO10,103,new,539
2010,QO10,103,old,16
2010,QO10,104,new,684
2010,QO10,104,old,22
2010,QO10,105,new,796
2010,QO10,105,old,24
2010,QO10,106,new,888
2010,QO10,106,old,32
2010,QO10,107,new,976
2010,QO10,107,old,39
2010,QO10,108,new,1104
2010,QO10,108,old,52
2010,QO10,109,new,1287
2010,QO10,109,old,39
2010,QO10,110,new,1368
2010,QO10,110,old,46
2010,QO10,111,new,1428
2010,QO10,111,old,46
2010,QO10,112,new,1642
2010,QO10,112,old,62
2010,QO10,113,new,1797
2010,QO10,113,old,66
2010,QO10,114,new,1836
2010,QO10,114,old,45
2010,QO10,115,new,1926
2010,QO10,115,old,55
2010,QO10,116,new,1947
2010,QO10,116,old,44
2010,QO10,117,new,1968
2010,QO10,117,old,50
2010,QO10,118,new,1984
2010,QO10,118,old,53
2010,QO10,119,new,1777
2010,QO10,119,old,54
2010,QO10,120,new,1742
2010,QO10,120,old,52
2010,QO10,121,new,1498
2010,QO10,121,old,39
2010,QO10,122,new,1401
2010,QO10,122,old,38
2010,QO10,123,new,1187
2010,QO10,123,old,33
2010,QO10,124,new,984
2010,QO10,124,old,27
2010,QO10,125,new,823
2010,QO10,125,old,18
2010,QO10,126,new,632
2010,QO10,126,old,24
2010,QO10,127,new,529
2010,QO10,127,old,22
2010,QO10,128,new,386
2010,QO10,128,old,8
2010,QO10,129,new,290
2010,QO10,129,old,9
2010,QO10,130,new,195
2010,QO10,130,old,12
2010,QO10,131,new,137
2010,QO10,131,old,5
2010,QO10,132,new,120
2010,QO10,132,old,2
2010,QO10,133,new,52
2010,QO10,133,old,3
2010,QO10,134,new,49
2010,QO10,134,old,4
2010,QO10,135,new,23
2010,QO10,135,old,1
2010,QO10,136,new,18
2010,QO10,136,old,3
2010,QO10,137,new,20
2010,QO10,138,new,10
2010,QO10,138,old,1
2010,QO10,139,new,6
2010,QO10,139,old,1
2010,QO10,140,new,3
2010,QO10,141,new,1
2010,QO10,142,new,2
2011,QO11,67,new,1
2011,QO11,75,old,1
2011,QO11,76,new,3
2011,QO11,76,old,1
2011,QO11,77,new,1
2011,QO11,78,new,2
2011,QO11,79,new,3
2011,QO11,80,new,6
2011,QO11,81,new,3
2011,QO11,82,new,10
2011,QO11,83,new,6
2011,QO11,84,new,6
2011,QO11,85,new,7
2011,QO11,86,new,12
2011,QO11,87,new,13
2011,QO11,88,new,11
2011,QO11,89,new,25
2011,QO11,90,new,11
2011,QO11,90,old,1
2011,QO11,91,new,14
2011,QO11,91,old,2
2011,QO11,92,new,17
2011,QO11,92,old,1
2011,QO11,93,new,24
2011,QO11,93,old,3
2011,QO11,94,new,47
2011,QO11,94,old,4
2011,QO11,95,new,48
2011,QO11,95,old,6
2011,QO11,96,new,80
2011,QO11,96,old,1
2011,QO11,97,new,131
2011,QO11,97,old,5
2011,QO11,98,new,201
2011,QO11,98,old,21
2011,QO11,99,new,219
2011,QO11,99,old,12
2011,QO11,100,new,370
2011,QO11,100,old,28
2011,QO11,101,new,489
2011,QO11,101,old,39
2011,QO11,102,new,658
2011,QO11,102,old,43
2011,QO11,103,new,920
2011,QO11,103,old,55
2011,QO11,104,new,1141
2011,QO11,104,old,91
2011,QO11,105,new,1185
2011,QO11,105,old,89
2011,QO11,106,new,1300
2011,QO11,106,old,83
2011,QO11,107,new,1542
2011,QO11,107,old,108
2011,QO11,108,new,1919
2011,QO11,108,old,133
2011,QO11,109,new,1840
2011,QO11,109,old,114
2011,QO11,110,new,2033
2011,QO11,110,old,144
2011,QO11,111,new,2123
2011,QO11,111,old,147
2011,QO11,112,new,2387
2011,QO11,112,old,161
2011,QO11,113,new,2803
2011,QO11,113,old,170
2011,QO11,114,new,2612
2011,QO11,114,old,146
2011,QO11,115,new,2799
2011,QO11,115,old,180
2011,QO11,116,new,2756
2011,QO11,116,old,158
2011,QO11,117,new,2930
2011,QO11,117,old,171
2011,QO11,118,new,3113
2011,QO11,118,old,188
2011,QO11,119,new,2511
2011,QO11,119,old,166
2011,QO11,120,new,2423
2011,QO11,120,old,155
2011,QO11,121,new,2314
2011,QO11,121,old,136
2011,QO11,122,new,2167
2011,QO11,122,old,119
2011,QO11,123,new,2119
2011,QO11,123,old,126
2011,QO11,124,new,1690
2011,QO11,124,old,116
2011,QO11,125,new,1365
2011,QO11,125,old,82
2011,QO11,126,new,1036
2011,QO11,126,old,76
2011,QO11,127,new,945
2011,QO11,127,old,53
2011,QO11,128,new,727
2011,QO11,128,old,58
2011,QO11,129,new,489
2011,QO11,129,old,32
2011,QO11,130,new,406
2011,QO11,130,old,28
2011,QO11,131,new,257
2011,QO11,131,old,16
2011,QO11,132,new,221
2011,QO11,132,old,13
2011,QO11,133,new,165
2011,QO11,133,old,14
2011,QO11,134,new,112
2011,QO11,134,old,6
2011,QO11,135,new,67
2011,QO11,135,old,6
2011,QO11,136,new,43
2011,QO11,136,old,2
2011,QO11,137,new,36
2011,QO11,137,old,3
2011,QO11,138,new,22
2011,QO11,138,old,1
2011,QO11,139,new,13
2011,QO11,139,old,1
2011,QO11,140,new,14
2011,QO11,141,new,4
2011,QO11,142,new,5
2011,QO11,143,new,5
2011,QO11,144,new,1
2011,QO11,145,new,2
2011,QO11,147,new,1
2011,QO11,148,new,2
2011,QO11,158,old,1
2012,QO12,66,old,1
2012,QO12,76,new,1
2012,QO12,77,new,1
2012,QO12,79,new,1
2012,QO12,80,new,1
2012,QO12,81,new,1
2012,QO12,82,new,2
2012,QO12,83,new,2
2012,QO12,84,new,7
2012,QO12,85,new,2
2012,QO12,86,new,4
2012,QO12,87,new,8
2012,QO12,88,new,12
2012,QO12,88,old,1
2012,QO12,89,new,9
2012,QO12,89,old,1
2012,QO12,90,new,12
2012,QO12,91,new,12
2012,QO12,91,old,2
2012,QO12,92,new,26
2012,QO12,93,new,38
2012,QO12,93,old,1
2012,QO12,94,new,65
2012,QO12,94,old,6
2012,QO12,95,new,90
2012,QO12,95,old,4
2012,QO12,96,new,99
2012,QO12,96,old,7
2012,QO12,97,new,201
2012,QO12,97,old,16
2012,QO12,98,new,340
2012,QO12,98,old,21
2012,QO12,99,new,384
2012,QO12,99,old,32
2012,QO12,100,new,564
2012,QO12,100,old,39
2012,QO12,101,new,747
2012,QO12,101,old,48
2012,QO12,102,new,1188
2012,QO12,102,old,72
2012,QO12,103,new,1443
2012,QO12,103,old,89
2012,QO12,104,new,1483
2012,QO12,104,old,90
2012,QO12,105,new,1668
2012,QO12,105,old,117
2012,QO12,106,new,1593
2012,QO12,106,old,112
2012,QO12,107,new,1746
2012,QO12,107,old,121
2012,QO12,108,new,1945
2012,QO12,108,old,178
2012,QO12,109,new,1696
2012,QO12,109,old,149
2012,QO12,110,new,1772
2012,QO12,110,old,167
2012,QO12,111,new,1733
2012,QO12,111,old,172
2012,QO12,112,new,1895
2012,QO12,112,old,206
2012,QO12,113,new,1925
2012,QO12,113,old,205
2012,QO12,114,new,1693
2012,QO12,114,old,186
2012,QO12,115,new,1734
2012,QO12,115,old,224
2012,QO12,116,new,1661
2012,QO12,116,old,221
2012,QO12,117,new,1737
2012,QO12,117,old,208
2012,QO12,118,new,1813
2012,QO12,118,old,219
2012,QO12,119,new,1443
2012,QO12,119,old,170
2012,QO12,120,new,1424
2012,QO12,120,old,191
2012,QO12,121,new,1232
2012,QO12,121,old,164
2012,QO12,122,new,1227
2012,QO12,122,old,159
2012,QO12,123,new,1118
2012,QO12,123,old,151
2012,QO12,124,new,917
2012,QO12,124,old,112
2012,QO12,125,new,744
2012,QO12,125,old,75
2012,QO12,126,new,619
2012,QO12,126,old,55
2012,QO12,127,new,467
2012,QO12,127,old,63
2012,QO12,128,new,444
2012,QO12,128,old,54
2012,QO12,129,new,271
2012,QO12,129,old,29
2012,QO12,130,new,259
2012,QO12,130,old,31
2012,QO12,131,new,165
2012,QO12,131,old,20
2012,QO12,132,new,143
2012,QO12,132,old,19
2012,QO12,133,new,81
2012,QO12,133,old,4
2012,QO12,134,new,52
2012,QO12,134,old,5
2012,QO12,135,new,55
2012,QO12,135,old,6
2012,QO12,136,new,32
2012,QO12,136,old,1
2012,QO12,137,new,21
2012,QO12,137,old,4
2012,QO12,138,new,17
2012,QO12,138,old,2
2012,QO12,139,new,5
2012,QO12,140,new,3
2012,QO12,140,old,1
2012,QO12,141,new,1
2012,QO12,142,new,2
2012,QO12,142,old,1
2012,QO12,143,new,1
2012,QO12,143,old,1
2013,QO13,73,new,2
2013,QO13,75,new,1
2013,QO13,76,new,1
2013,QO13,77,new,1
2013,QO13,78,new,1
2013,QO13,79,new,1
2013,QO13,81,new,2
2013,QO13,83,new,1
2013,QO13,84,new,2
2013,QO13,85,new,5
2013,QO13,86,new,7
2013,QO13,87,new,6
2013,QO13,88,new,7
2013,QO13,89,new,12
2013,QO13,89,old,1
2013,QO13,90,new,15
2013,QO13,90,old,2
2013,QO13,91,new,22
2013,QO13,92,new,40
2013,QO13,93,new,65
2013,QO13,93,old,1
2013,QO13,94,new,131
2013,QO13,94,old,2
2013,QO13,95,new,171
2013,QO13,95,old,4
2013,QO13,96,new,322
2013,QO13,96,old,5
2013,QO13,97,new,443
2013,QO13,97,old,2
2013,QO13,98,new,657
2013,QO13,98,old,10
2013,QO13,99,new,830
2013,QO13,99,old,14
2013,QO13,100,new,1201
2013,QO13,100,old,23
2013,QO13,101,new,1300
2013,QO13,101,old,40
2013,QO13,102,new,1852
2013,QO13,102,old,44
2013,QO13,103,new,1893
2013,QO13,103,old,72
2013,QO13,104,new,2035
2013,QO13,104,old,58
2013,QO13,105,new,1975
2013,QO13,105,old,99
2013,QO13,106,new,2039
2013,QO13,106,old,98
2013,QO13,107,new,2082
2013,QO13,107,old,115
2013,QO13,108,new,1858
2013,QO13,108,old,118
2013,QO13,109,new,1629
2013,QO13,109,old,92
2013,QO13,110,new,1707
2013,QO13,110,old,115
2013,QO13,111,new,1416
2013,QO13,111,old,125
2013,QO13,112,new,1491
2013,QO13,112,old,118
2013,QO13,113,new,1385
2013,QO13,113,old,124
2013,QO13,114,new,1111
2013,QO13,114,old,147
2013,QO13,115,new,1046
2013,QO13,115,old,123
2013,QO13,116,new,896
2013,QO13,116,old,108
2013,QO13,117,new,945
2013,QO13,117,old,130
2013,QO13,118,new,893
2013,QO13,118,old,138
2013,QO13,119,new,650
2013,QO13,119,old,103
2013,QO13,120,new,667
2013,QO13,120,old,97
2013,QO13,121,new,569
2013,QO13,121,old,78
2013,QO13,122,new,587
2013,QO13,122,old,68
2013,QO13,123,new,473
2013,QO13,123,old,63
2013,QO13,124,new,450
2013,QO13,124,old,57
2013,QO13,125,new,339
2013,QO13,125,old,55
2013,QO13,126,new,249
2013,QO13,126,old,39
2013,QO13,127,new,228
2013,QO13,127,old,33
2013,QO13,128,new,208
2013,QO13,128,old,19
2013,QO13,129,new,124
2013,QO13,129,old,16
2013,QO13,130,new,101
2013,QO13,130,old,10
2013,QO13,131,new,91
2013,QO13,131,old,5
2013,QO13,132,new,70
2013,QO13,132,old,5
2013,QO13,133,new,39
2013,QO13,133,old,7
2013,QO13,134,new,33
2013,QO13,135,new,22
2013,QO13,135,old,2
2013,QO13,136,new,7
2013,QO13,136,old,1
2013,QO13,137,new,9
2013,QO13,137,old,2
2013,QO13,138,new,6
2013,QO13,138,old,2
2013,QO13,140,new,2
2013,QO13,145,new,1
2014,QO14,63,new,1
2014,QO14,65,new,1
2014,QO14,74,new,1
2014,QO14,79,old,1
2014,QO14,81,new,2
2014,QO14,81,old,2
2014,QO14,82,new,1
2014,QO14,82,old,3
2014,QO14,83,new,1
2014,QO14,83,old,1
2014,QO14,84,new,5
2014,QO14,84,old,1
2014,QO14,85,new,1
2014,QO14,85,old,1
2014,QO14,86,new,2
2014,QO14,87,new,2
2014,QO14,87,old,1
2014,QO14,88,new,8
2014,QO14,88,old,3
2014,QO14,89,new,9
2014,QO14,89,old,1
2014,QO14,90,new,18
2014,QO14,90,old,1
2014,QO14,91,new,19
2014,QO14,91,old,3
2014,QO14,92,new,31
2014,QO14,92,old,3
2014,QO14,93,new,43
2014,QO14,93,old,7
2014,QO14,94,new,63
2014,QO14,94,old,14
2014,QO14,95,new,105
2014,QO14,95,old,10
2014,QO14,96,new,157
2014,QO14,96,old,23
2014,QO14,97,new,289
2014,QO14,97,old,33
2014,QO14,98,new,480
2014,QO14,98,old,48
2014,QO14,99,new,626
2014,QO14,99,old,57
2014,QO14,100,new,1120
2014,QO14,100,old,122
2014,QO14,101,new,1226
2014,QO14,101,old,143
2014,QO14,102,new,1861
2014,QO14,102,old,166
2014,QO14,103,new,2001
2014,QO14,103,old,201
2014,QO14,104,new,2246
2014,QO14,104,old,213
2014,QO14,105,new,2507
2014,QO14,105,old,221
2014,QO14,106,new,2308
2014,QO14,106,old,223
2014,QO14,107,new,2664
2014,QO14,107,old,207
2014,QO14,108,new,2562
2014,QO14,108,old,235
2014,QO14,109,new,2243
2014,QO14,109,old,201
2014,QO14,110,new,2385
2014,QO14,110,old,208
2014,QO14,111,new,2006
2014,QO14,111,old,180
2014,QO14,112,new,2041
2014,QO14,112,old,181
2014,QO14,113,new,1661
2014,QO14,113,old,150
2014,QO14,114,new,1445
2014,QO14,114,old,133
2014,QO14,115,new,1442
2014,QO14,115,old,126
2014,QO14,116,new,1071
2014,QO14,116,old,90
2014,QO14,117,new,1076
2014,QO14,117,old,122
2014,QO14,118,new,919
2014,QO14,118,old,89
2014,QO14,119,new,775
2014,QO14,119,old,96
2014,QO14,120,new,776
2014,QO14,120,old,115
2014,QO14,121,new,548
2014,QO14,121,old,75
2014,QO14,122,new,538
2014,QO14,122,old,76
2014,QO14,123,new,448
2014,QO14,123,old,64
2014,QO14,124,new,389
2014,QO14,124,old,36
2014,QO14,125,new,352
2014,QO14,125,old,65
2014,QO14,126,new,239
2014,QO14,126,old,42
2014,QO14,127,new,228
2014,QO14,127,old,40
2014,QO14,128,new,153
2014,QO14,128,old,23
2014,QO14,129,new,131
2014,QO14,129,old,19
2014,QO14,130,new,100
2014,QO14,130,old,20
2014,QO14,131,new,72
2014,QO14,131,old,10
2014,QO14,132,new,64
2014,QO14,132,old,11
2014,QO14,133,new,49
2014,QO14,133,old,4
2014,QO14,134,new,29
2014,QO14,134,old,2
2014,QO14,135,new,25
2014,QO14,135,old,3
2014,QO14,136,new,12
2014,QO14,136,old,4
2014,QO14,137,new,8
2014,QO14,137,old,1
2014,QO14,138,new,3
2014,QO14,139,new,1
2014,QO14,139,old,2
2014,QO14,140,new,1
2014,QO14,140,old,1
2014,QO14,141,new,2
2014,QO14,142,new,1
2014,QO14,145,new,1
2014,QO14,151,new,1
2015,QO15,72,new,1
2015,QO15,75,new,1
2015,QO15,76,new,3
2015,QO15,78,new,1
2015,QO15,79,new,1
2015,QO15,81,new,3
2015,QO15,81,old,1
2015,QO15,82,new,1
2015,QO15,83,new,2
2015,QO15,85,new,2
2015,QO15,86,new,2
2015,QO15,87,new,2
2015,QO15,88,new,6
2015,QO15,89,new,2
2015,QO15,89,old,1
2015,QO15,90,new,8
2015,QO15,90,old,2
2015,QO15,91,new,11
2015,QO15,92,new,16
2015,QO15,92,old,1
2015,QO15,93,new,18
2015,QO15,93,old,1
2015,QO15,94,new,34
2015,QO15,94,old,2
2015,QO15,95,new,82
2015,QO15,95,old,7
2015,QO15,96,new,115
2015,QO15,96,old,13
2015,QO15,97,new,164
2015,QO15,97,old,19
2015,QO15,98,new,241
2015,QO15,98,old,31
2015,QO15,99,new,362
2015,QO15,99,old,40
2015,QO15,100,new,549
2015,QO15,100,old,59
2015,QO15,101,new,635
2015,QO15,101,old,60
2015,QO15,102,new,794
2015,QO15,102,old,100
2015,QO15,103,new,824
2015,QO15,103,old,117
2015,QO15,104,new,1042
2015,QO15,104,old,142
2015,QO15,105,new,1115
2015,QO15,105,old,138
2015,QO15,106,new,1039
2015,QO15,106,old,136
2015,QO15,107,new,996
2015,QO15,107,old,166
2015,QO15,108,new,1041
2015,QO15,108,old,158
2015,QO15,109,new,1070
2015,QO15,109,old,159
2015,QO15,110,new,1152
2015,QO15,110,old,172
2015,QO15,111,new,933
2015,QO15,111,old,135
2015,QO15,112,new,1034
2015,QO15,112,old,142
2015,QO15,113,new,897
2015,QO15,113,old,103
2015,QO15,114,new,995
2015,QO15,114,old,107
2015,QO15,115,new,942
2015,QO15,115,old,99
2015,QO15,116,new,923
2015,QO15,116,old,76
2015,QO15,117,new,951
2015,QO15,117,old,78
2015,QO15,118,new,907
2015,QO15,118,old,74
2015,QO15,119,new,890
2015,QO15,119,old,67
2015,QO15,120,new,982
2015,QO15,120,old,61
2015,QO15,121,new,821
2015,QO15,121,old,45
2015,QO15,122,new,868
2015,QO15,122,old,44
2015,QO15,123,new,731
2015,QO15,123,old,52
2015,QO15,124,new,805
2015,QO15,124,old,35
2015,QO15,125,new,722
2015,QO15,125,old,35
2015,QO15,126,new,572
2015,QO15,126,old,32
2015,QO15,127,new,577
2015,QO15,127,old,30
2015,QO15,128,new,430
2015,QO15,128,old,23
2015,QO15,129,new,354
2015,QO15,129,old,16
2015,QO15,130,new,272
2015,QO15,130,old,13
2015,QO15,131,new,191
2015,QO15,131,old,7
2015,QO15,132,new,149
2015,QO15,132,old,3
2015,QO15,133,new,112
2015,QO15,133,old,6
2015,QO15,134,new,85
2015,QO15,134,old,1
2015,QO15,135,new,68
2015,QO15,135,old,3
2015,QO15,136,new,50
2015,QO15,137,new,30
2015,QO15,137,old,2
2015,QO15,138,new,18
2015,QO15,138,old,2
2015,QO15,139,new,14
2015,QO15,139,old,2
2015,QO15,140,new,18
2015,QO15,140,old,2
2015,QO15,141,new,11
2015,QO15,142,new,4
2015,QO15,142,old,2
2015,QO15,143,new,7
2015,QO15,144,new,3
2015,QO15,144,old,1
2015,QO15,145,new,2
2015,QO15,145,old,2
2015,QO15,146,new,1
2015,QO15,146,old,2
2015,QO15,147,new,2
2015,QO15,148,old,1
2015,QO15,149,new,1
2015,QO15,149,old,2
2015,QO15,150,old,2
2015,QO15,151,new,1
2015,QO15,155,new,1
2015,QO15,156,new,3
2015,QO15,159,new,1
2015,QO15,162,new,1
2015,QO15,164,new,1
2015,QO15,166,new,1
2015,QO15,168,new,1
2015,QO15,172,new,1
2016,QO16,71,new,1
2016,QO16,74,new,1
2016,QO16,75,new,1
2016,QO16,77,new,1
2016,QO16,79,new,1
2016,QO16,83,new,2
2016,QO16,84,new,1
2016,QO16,85,new,1
2016,QO16,86,new,2
2016,QO16,86,old,1
2016,QO16,87,new,1
2016,QO16,88,new,3
2016,QO16,89,new,3
2016,QO16,89,old,1
2016,QO16,90,new,8
2016,QO16,91,new,8
2016,QO16,92,new,13
2016,QO16,93,new,7
2016,QO16,93,old,1
2016,QO16,94,new,28
2016,QO16,94,old,4
2016,QO16,95,new,55
2016,QO16,95,old,2
2016,QO16,96,new,62
2016,QO16,96,old,7
2016,QO16,97,new,113
2016,QO16,97,old,12
2016,QO16,98,new,178
2016,QO16,98,old,21
